tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0029740333557128906,36650.56405323072,20733795.699214365,8.296966552734375e-05,4.1484832763671875e-05,2.3602235166100658e-06,4.315376281738281e-05,3.981590270996094e-05,0.002891063690185547,0.0009636878967285156,0.0016051516628506983,0.0028171539306640625,3.3855438232421875e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0029549598693847656,36887.13377440697,20867626.880103275,5.91278076171875e-05,2.956390380859375e-05,1.9218962920967678e-05,4.315376281738281e-05,1.5974044799804688e-05,0.002895832061767578,0.000965277353922526,0.0015759331795896225,0.0027840137481689453,3.814697265625e-06,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.003002166748046875,36307.11054637865,20539498.693773825,0.00014710426330566406,7.355213165283203e-05,3.725781408363033e-05,9.989738464355469e-05,4.7206878662109375e-05,0.002855062484741211,0.0009516874949137369,0.0014911463482187141,0.002671957015991211,2.8133392333984375e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.003033876419067383,35927.63347740668,20324822.597406678,9.298324584960938e-05,4.649162292480469e-05,6.743495761743046e-07,4.696846008300781e-05,4.601478576660156e-05,0.0029408931732177734,0.0009802977244059246,0.0016339188491502877,0.002866983413696289,3.504753112792969e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.003009796142578125,36215.0773130545,20487434.058301646,8.487701416015625e-05,4.2438507080078125e-05,6.743495761743046e-07,4.291534423828125e-05,4.1961669921875e-05,0.0029249191284179688,0.0009749730428059896,0.0016247001724491788,0.0028510093688964844,3.2901763916015625e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0030469894409179688,35773.01533646322,20237352.703599375,8.082389831542969e-05,4.0411949157714844e-05,8.429369702178807e-07,4.100799560546875e-05,3.981590270996094e-05,0.002966165542602539,0.0009887218475341797,0.001556865854961022,0.002785205841064453,3.2901763916015625e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002988100051879883,36478.028883746905,20636189.862921886,8.606910705566406e-05,4.303455352783203e-05,5.563384003438012e-06,4.696846008300781e-05,3.910064697265625e-05,0.0029020309448242188,0.0009673436482747396,0.0016114857149472435,0.0028281211853027344,3.2901763916015625e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0029289722442626953,37214.418884818886,21052777.17150997,7.104873657226562e-05,3.552436828613281e-05,6.743495761743046e-07,3.600120544433594e-05,3.504753112792969e-05,0.0028579235076904297,0.0009526411692301432,0.0015361145368374303,0.0027260780334472656,3.695487976074219e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0020411014556884766,53402.53895572947,30210649.17089125,6.818771362304688e-05,3.409385681152344e-05,8.429369702178807e-06,4.00543212890625e-05,2.8133392333984375e-05,0.0019729137420654297,0.0006576379140218099,0.001089786271100979,0.0019159317016601562,1.5974044799804688e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0030329227447509766,35938.93058721798,20331213.54862039,8.392333984375e-05,4.1961669921875e-05,0.0,4.1961669921875e-05,4.1961669921875e-05,0.0029489994049072266,0.0009829998016357422,0.0016359258763938885,0.002871990203857422,3.218650817871094e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0032100677490234375,33955.66963755199,19209251.897801545,9.608268737792969e-05,4.8041343688964844e-05,1.6858739404357614e-07,4.8160552978515625e-05,4.792213439941406e-05,0.003113985061645508,0.0010379950205485027,0.001612487112598624,0.002897977828979492,3.409385681152344e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0030918121337890625,35254.405922270205,19943967.269586675,0.00021886825561523438,0.00010943412780761719,9.272306672396687e-05,0.00017499923706054688,4.38690185546875e-05,0.002872943878173828,0.000957647959391276,0.0015955225216079789,0.00279998779296875,3.0994415283203125e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00292205810546875,37302.47519582245,21102592.0,8.296966552734375e-05,4.1484832763671875e-05,6.743495761743046e-07,4.1961669921875e-05,4.100799560546875e-05,0.0028390884399414062,0.0009463628133138021,0.0015800964706270217,0.0027709007263183594,3.314018249511719e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0028967857360839844,37627.91242798354,21286696.917860083,8.296966552734375e-05,4.1484832763671875e-05,2.0230487285229133e-06,4.291534423828125e-05,4.00543212890625e-05,0.0028138160705566406,0.0009379386901855469,0.0015987482575003913,0.0027840137481689453,1.3828277587890625e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0028960704803466797,37637.20556516012,21291954.19049971,9.298324584960938e-05,4.649162292480469e-05,5.057621821307284e-06,5.0067901611328125e-05,4.291534423828125e-05,0.0028030872344970703,0.0009343624114990234,0.0016035032567207968,0.002785921096801758,4.0531158447265625e-06,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002917051315307617,37366.50069472824,21138812.22329383,8.20159912109375e-05,4.100799560546875e-05,1.3486991523486091e-06,4.1961669921875e-05,4.00543212890625e-05,0.0028350353240966797,0.0009450117746988932,0.001592770201307033,0.0027840137481689453,3.814697265625e-06,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002989053726196289,36466.390364521016,20629605.77107761,0.00013899803161621094,6.949901580810547e-05,5.040763081902926e-05,0.00010514259338378906,3.3855438232421875e-05,0.002850055694580078,0.000950018564860026,0.0015858185982971808,0.0027811527252197266,2.8848648071289062e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002193927764892578,49682.58378613345,28106212.513801347,8.606910705566406e-05,4.303455352783203e-05,5.563384003438012e-06,4.696846008300781e-05,3.910064697265625e-05,0.002107858657836914,0.0007026195526123047,0.0011537918271669941,0.002034902572631836,3.504753112792969e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0031080245971679688,35070.50751764345,19839933.073949065,0.00010204315185546875,5.1021575927734375e-05,1.1126768006876024e-05,5.888938903808594e-05,4.315376281738281e-05,0.0030059814453125,0.0010019938151041667,0.0016712912194230725,0.002931833267211914,3.504753112792969e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0030579566955566406,35644.71666926555,20164772.146577265,5.793571472167969e-05,2.8967857360839844e-05,1.9724725103098407e-05,4.291534423828125e-05,1.5020370483398438e-05,0.003000020980834961,0.0010000069936116536,0.0016437055010692853,0.002897977828979492,4.410743713378906e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.003042936325073242,35820.66410718483,20264308.356342554,8.487701416015625e-05,4.2438507080078125e-05,5.057621821307284e-06,4.601478576660156e-05,3.886222839355469e-05,0.002958059310913086,0.000986019770304362,0.0016454833415364307,0.002886056900024414,3.2901763916015625e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002974987030029297,36638.81519474275,20727149.18672864,7.796287536621094e-05,3.898143768310547e-05,2.865985698740794e-06,4.100799560546875e-05,3.695487976074219e-05,0.002897024154663086,0.0009656747182210287,0.0016092154206260596,0.0028238296508789062,3.218650817871094e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0031409263610839844,34703.137695460755,19632106.235919233,9.298324584960938e-05,4.649162292480469e-05,6.743495761743046e-07,4.696846008300781e-05,4.601478576660156e-05,0.003047943115234375,0.0010159810384114583,0.0016844483414950955,0.0029609203338623047,2.6941299438476562e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0030248165130615234,36035.24363521715,20385699.342003625,8.082389831542969e-05,4.0411949157714844e-05,3.5403352749150985e-06,4.291534423828125e-05,3.790855407714844e-05,0.0029439926147460938,0.0009813308715820312,0.0016348852046215074,0.002869129180908203,3.3855438232421875e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002949953079223633,36949.74024084701,20903044.334599532,8.392333984375e-05,4.1961669921875e-05,2.6973983046972182e-06,4.38690185546875e-05,4.00543212890625e-05,0.002866029739379883,0.0009553432464599609,0.0015984417444246685,0.0028009414672851562,1.4066696166992188e-05,0,Benign
