tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00027298927307128906,399283.088209607,225880670.3510917,4.3e-05,2.15e-05,3.0405591591021543e-05,4.3e-05,0.0,0.0032069999999999998,0.0008017499999999999,0.0013995066690325798,0.002893,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00022292137145996094,488961.64278074866,276613227.32834226,9e-05,4.5e-05,6.363961030678928e-05,9e-05,0.0,0.0055379999999999995,0.0013844999999999999,0.0025929615628980437,0.005271,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002009868621826172,542324.0047449585,306801147.7485172,3.6e-05,1.8e-05,2.5455844122715712e-05,3.6e-05,0.0,0.005467,0.00136675,0.002571113166833904,0.005221,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0001010894775390625,1078252.6792452831,609984357.4339622,1.5e-05,7.5e-06,1.0606601717798212e-05,1.5e-05,0.0,0.005364,0.001341,0.002587884850606765,0.005222,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0001990795135498047,547519.9233532934,309740559.94251496,3.7e-05,1.85e-05,2.6162950903902258e-05,3.7e-05,0.0,0.005513999999999999,0.0013784999999999997,0.002596570622956364,0.005271,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00018787384033203125,580176.5685279188,328214933.44162434,3.9e-05,1.95e-05,2.7577164466275353e-05,3.9e-05,0.0,0.005417000000000001,0.0013542500000000002,0.0025583164223111,0.005189,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002999305725097656,363417.4372019078,205590912.20349762,3.9e-05,1.95e-05,2.7577164466275353e-05,3.9e-05,0.0,0.005634999999999999,0.0014087499999999998,0.0025896856147674245,0.005291,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0001571178436279297,693746.7921092565,392463380.2003035,1.4e-05,7e-06,9.899494936611665e-06,1.4e-05,0.0,0.0053879999999999996,0.0013469999999999999,0.0025609468301131645,0.005187,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0004968643188476562,219375.7850287908,124104303.04798464,0.000177,8.85e-05,0.00012515790027001891,0.000177,0.0,0.005633000000000001,0.0014082500000000002,0.0024668913467493186,0.005093,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002617835998535156,416374.4408014572,235549515.07468125,4.4e-05,2.2e-05,3.111269837220809e-05,4.4e-05,0.0,0.003124,0.000781,0.0013641791182490174,0.002819,0.0,0,Benign
