urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,624480,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,632462,0,8,8,0,(0\, 246\, 250\, 0\, 246\, 255\, 250\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,632468,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,640468,0,8,8,0,(0\, 246\, 253\, 0\, 246\, 255\, 253\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,640478,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,648466,0,8,8,0,(0\, 244\, 250\, 0\, 244\, 255\, 250\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,648474,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,656467,0,8,8,0,(0\, 243\, 249\, 0\, 243\, 255\, 249\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,656477,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,664450,0,8,8,0,(0\, 244\, 252\, 0\, 244\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,664493,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,672475,0,8,8,0,(0\, 242\, 248\, 0\, 242\, 255\, 248\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,672485,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,680528,0,8,8,0,(0\, 244\, 248\, 0\, 244\, 255\, 248\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,680535,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,688463,0,8,8,0,(0\, 244\, 248\, 0\, 244\, 255\, 248\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,688474,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,696429,0,8,8,0,(0\, 240\, 244\, 0\, 240\, 255\, 244\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,696436,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,704488,0,8,8,0,(0\, 243\, 244\, 0\, 243\, 255\, 244\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,704499,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,712474,0,8,8,0,(0\, 241\, 242\, 0\, 241\, 255\, 242\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,712483,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,720457,0,8,8,0,(0\, 242\, 244\, 0\, 242\, 255\, 244\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,720470,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,728523,0,8,8,0,(0\, 244\, 246\, 0\, 244\, 255\, 246\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,728530,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,736431,0,8,8,0,(0\, 248\, 248\, 0\, 248\, 255\, 248\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,736441,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,744529,0,8,8,0,(0\, 250\, 250\, 0\, 250\, 255\, 250\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,744536,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
