urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,375892,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,383882,0,8,8,0,(0\, 245\, 252\, 0\, 245\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,383886,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,391884,0,8,8,0,(0\, 245\, 0\, 0\, 245\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,391890,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,399948,0,8,8,0,(0\, 244\, 254\, 0\, 244\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,399953,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,407883,0,8,8,0,(0\, 243\, 252\, 0\, 243\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,407890,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,415881,0,8,8,0,(0\, 245\, 252\, 0\, 245\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,415886,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,423883,0,8,8,0,(0\, 244\, 254\, 0\, 244\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,423889,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,431880,0,8,8,0,(0\, 246\, 254\, 0\, 246\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,431886,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,439888,0,8,8,0,(0\, 249\, 253\, 0\, 249\, 255\, 253\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,439897,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,447883,0,8,8,0,(0\, 249\, 253\, 0\, 249\, 255\, 253\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,447887,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,455886,0,8,8,0,(0\, 252\, 254\, 0\, 252\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,455893,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,463863,0,8,8,0,(0\, 252\, 254\, 0\, 252\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,463868,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,471884,0,8,8,0,(0\, 251\, 253\, 0\, 251\, 255\, 253\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,471891,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,479886,0,8,8,0,(0\, 255\, 255\, 0\, 255\, 255\, 255\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,479889,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,743881,0,8,8,0,(0\, 2\, 0\, 0\, 2\, 0\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,743891,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,751848,0,8,8,0,(0\, 1\, 1\, 0\, 1\, 0\, 1\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,751854,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,759888,0,8,8,0,(0\, 2\, 4\, 0\, 2\, 0\, 4\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,759893,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,767881,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,767886,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,775883,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,775889,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,783880,0,8,8,0,(0\, 1\, 3\, 0\, 1\, 0\, 3\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,783884,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,791881,0,8,8,0,(0\, 1\, 1\, 0\, 1\, 0\, 1\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,791887,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,799945,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,799949,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,951850,0,8,8,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,951860,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,47883,0,8,8,0,(0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,47893,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,159889,0,8,8,0,(0\, 2\, 4\, 0\, 2\, 0\, 4\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,159902,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,167850,0,8,8,0,(0\, 10\, 13\, 0\, 10\, 0\, 13\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,167858,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,175924,0,8,8,0,(0\, 11\, 14\, 0\, 11\, 0\, 14\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,175930,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,183881,0,8,8,0,(0\, 11\, 13\, 0\, 11\, 0\, 13\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,183894,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,191893,0,8,8,0,(0\, 11\, 13\, 0\, 11\, 0\, 13\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,191903,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,199885,0,8,8,0,(0\, 11\, 11\, 0\, 11\, 0\, 11\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,199894,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,207888,0,8,8,0,(0\, 12\, 10\, 0\, 12\, 0\, 10\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,207899,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,215882,0,8,8,0,(0\, 11\, 9\, 0\, 11\, 0\, 9\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,215889,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,223855,0,8,8,0,(0\, 10\, 8\, 0\, 10\, 0\, 8\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,223866,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,231852,0,8,8,0,(0\, 9\, 8\, 0\, 9\, 0\, 8\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,231864,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,239886,0,8,8,0,(0\, 9\, 6\, 0\, 9\, 0\, 6\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,239897,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,247851,0,8,8,0,(0\, 10\, 6\, 0\, 10\, 0\, 6\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,247858,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,255853,0,8,8,0,(0\, 12\, 6\, 0\, 12\, 0\, 6\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,255861,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,263907,0,8,8,0,(0\, 9\, 5\, 0\, 9\, 0\, 5\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,263913,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,271890,0,8,8,0,(0\, 9\, 3\, 0\, 9\, 0\, 3\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,271899,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,279882,0,8,8,0,(0\, 10\, 2\, 0\, 10\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433259,279886,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433259,287854,0,8,8,0,(0\, 7\, 1\, 0\, 7\, 0\, 1\, 0)
