urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,316533,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,316572,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,316655,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,316694,0,31,0,0
18446632715220319616,S,3,1,8,7,2,45,60,1727432108,316721,4294967181,131072,0,0
18446632715220319616,C,3,1,8,7,2,45,68,1727432108,317826,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,317855,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,317897,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,317957,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,317971,0,31,0,0
18446632715220319616,S,3,1,8,7,2,45,60,1727432108,317974,4294967181,131072,0,0
18446632715220319616,C,3,1,8,7,2,45,68,1727432108,319138,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,319154,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,319300,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,319406,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,319445,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,319479,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,320031,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,320035,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,320222,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,320467,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,320482,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,320486,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,321043,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,321048,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,321240,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,321376,4294967181,31,31,0
