urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632715025112064,C,3,1,0,9,2,45,62,1727432470,134671,0,32,0,0
18446632715025112448,C,3,3,8,9,2,45,68,1727432470,137712,0,524288,0,0
18446632715025112832,C,3,2,8,9,2,45,0,1727432470,137715,0,16,16,0
18446632715025110144,S,3,2,8,9,2,45,60,1727432470,138313,4294967181,112,0,0
18446632715025111488,S,3,3,8,9,2,45,60,1727432470,138320,4294967181,524288,0,0
18446632715025111104,S,3,1,0,9,2,45,0,1727432470,138352,4294967181,32,32,0
18446632715025111104,C,3,1,0,9,2,45,62,1727432470,138390,0,32,0,0
18446632715025110912,C,3,3,8,9,2,45,68,1727432470,142084,0,524288,0,0
18446632715025109952,C,3,2,8,9,2,45,0,1727432470,142086,0,16,16,0
18446632715025112640,S,3,2,8,9,2,45,60,1727432470,142222,4294967181,112,0,0
18446632715025111296,S,3,3,8,9,2,45,60,1727432470,142227,4294967181,524288,0,0
18446632715025109184,S,3,1,0,9,2,45,0,1727432470,142256,4294967181,32,32,0
18446632715025109184,C,3,1,0,9,2,45,62,1727432470,142294,0,32,0,0
18446632715025111488,C,3,3,8,9,2,45,68,1727432470,145439,0,524288,0,0
18446632715025110144,C,3,2,8,9,2,45,0,1727432470,145441,0,16,16,0
18446632715025109568,S,3,2,8,9,2,45,60,1727432470,146007,4294967181,112,0,0
18446632715025110144,S,3,3,8,9,2,45,60,1727432470,146011,4294967181,524288,0,0
18446632715025111488,S,3,1,0,9,2,45,0,1727432470,146043,4294967181,32,32,0
18446632715025111488,C,3,1,0,9,2,45,62,1727432470,146081,0,32,0,0
18446632715025111296,C,3,3,8,9,2,45,68,1727432470,148793,0,524288,0,0
18446632715025112640,C,3,2,8,9,2,45,0,1727432470,148795,0,16,16,0
18446632715025109184,S,3,2,8,9,2,45,60,1727432470,149068,4294967181,112,0,0
18446632715025109952,S,3,3,8,9,2,45,60,1727432470,149072,4294967181,524288,0,0
18446632715025110912,S,3,1,0,9,2,45,0,1727432470,149103,4294967181,32,32,0
18446632715025110912,C,3,1,0,9,2,45,62,1727432470,149114,0,32,0,0
18446632715025110144,C,3,3,8,9,2,45,68,1727432470,153049,0,524288,0,0
18446632715025109568,C,3,2,8,9,2,45,0,1727432470,153051,0,16,16,0
18446632715025111104,S,3,2,8,9,2,45,60,1727432470,153627,4294967181,112,0,0
18446632715025112832,S,3,3,8,9,2,45,60,1727432470,153631,4294967181,524288,0,0
18446632715025112448,S,3,1,0,9,2,45,0,1727432470,153663,4294967181,32,32,0
18446632715025112448,C,3,1,0,9,2,45,62,1727432470,153700,0,32,0,0
18446632715025109952,C,3,3,8,9,2,45,68,1727432470,156469,0,524288,0,0
18446632715025109184,C,3,2,8,9,2,45,0,1727432470,156471,0,16,16,0
18446632715025112064,S,3,2,8,9,2,45,60,1727432470,156609,4294967181,112,0,0
18446632715025109760,S,3,3,8,9,2,45,60,1727432470,156613,4294967181,524288,0,0
18446632715025111872,S,3,1,0,9,2,45,0,1727432470,156648,4294967181,32,32,0
18446632715025111872,C,3,1,0,9,2,45,62,1727432470,156694,0,32,0,0
18446632715025112832,C,3,3,8,9,2,45,68,1727432470,159911,0,524288,0,0
18446632715025111104,C,3,2,8,9,2,45,0,1727432470,159915,0,16,16,0
18446632715025112256,S,3,2,8,9,2,45,60,1727432470,160549,4294967181,112,0,0
18446632715025110336,S,3,3,8,9,2,45,60,1727432470,160557,4294967181,524288,0,0
18446632715025110720,S,3,1,0,9,2,45,0,1727432470,160590,4294967181,32,32,0
18446632715025110720,C,3,1,0,9,2,45,62,1727432470,160630,0,32,0,0
18446632715025109760,C,3,3,8,9,2,45,68,1727432470,163186,0,524288,0,0
18446632715025112064,C,3,2,8,9,2,45,0,1727432470,163188,0,16,16,0
18446632715025111680,S,3,2,8,9,2,45,60,1727432470,163333,4294967181,112,0,0
18446632715025108992,S,3,3,8,9,2,45,60,1727432470,163339,4294967181,524288,0,0
18446632715025109376,S,3,1,0,9,2,45,0,1727432470,163372,4294967181,32,32,0
18446632715025109376,C,3,1,0,9,2,45,62,1727432470,163407,0,32,0,0
18446632715025110336,C,3,3,8,9,2,45,68,1727432470,167503,0,524288,0,0
18446632715025112256,C,3,2,8,9,2,45,0,1727432470,167507,0,16,16,0
18446632715025110528,S,3,2,8,9,2,45,60,1727432470,168137,4294967181,112,0,0
18446632715025112256,S,3,3,8,9,2,45,60,1727432470,168146,4294967181,524288,0,0
18446632715025110336,S,3,1,0,9,2,45,0,1727432470,168176,4294967181,32,32,0
18446632715025110336,C,3,1,0,9,2,45,62,1727432470,168219,0,32,0,0
18446632715025108992,C,3,3,8,9,2,45,68,1727432470,170790,0,524288,0,0
18446632715025111680,C,3,2,8,9,2,45,0,1727432470,170792,0,16,16,0
18446632715025109376,S,3,2,8,9,2,45,60,1727432470,170943,4294967181,112,0,0
18446632715025112064,S,3,3,8,9,2,45,60,1727432470,170948,4294967181,524288,0,0
18446632715025109760,S,3,1,0,9,2,45,0,1727432470,170982,4294967181,32,32,0
18446632715025109760,C,3,1,0,9,2,45,62,1727432470,171023,0,32,0,0
18446632715025112256,C,3,3,8,9,2,45,68,1727432470,174114,0,524288,0,0
18446632715025110528,C,3,2,8,9,2,45,0,1727432470,174186,0,16,16,0
18446632715025110720,S,3,2,8,9,2,45,60,1727432470,174792,4294967181,112,0,0
18446632715025111104,S,3,3,8,9,2,45,60,1727432470,174796,4294967181,524288,0,0
18446632715025112832,S,3,1,0,9,2,45,0,1727432470,174826,4294967181,32,32,0
18446632715025112832,C,3,1,0,9,2,45,62,1727432470,174866,0,32,0,0
18446632715025112064,C,3,3,8,9,2,45,68,1727432470,178518,0,524288,0,0
18446632715025109376,C,3,2,8,9,2,45,0,1727432470,178520,0,16,16,0
18446632715025111872,S,3,2,8,9,2,45,60,1727432470,178800,4294967181,112,0,0
18446632715025109184,S,3,3,8,9,2,45,60,1727432470,178807,4294967181,524288,0,0
18446632715025109952,S,3,1,0,9,2,45,0,1727432470,178836,4294967181,32,32,0
