,urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data
206,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,765132,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
207,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,765137,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
208,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,767158,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
209,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,767166,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
210,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,769230,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
211,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,769234,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
212,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,771163,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
213,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,771168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
214,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,773160,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
215,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,773165,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
216,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,775161,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
217,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,775165,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
218,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,777165,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
219,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,777169,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
220,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,779163,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
221,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,779168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
222,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,781170,0,8,8,0,"(0, 1, 0, 0, 1, 0, 0, 0)"
223,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,781174,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
224,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,783159,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
225,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,783169,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
226,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,785228,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
227,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,785233,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
228,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,787163,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
229,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,787169,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
230,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,789159,0,8,8,0,"(0, 2, 0, 0, 2, 0, 0, 0)"
231,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,789164,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
232,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,791160,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
233,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,791165,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
234,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,793159,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
235,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,793163,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
236,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,795162,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
237,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,795167,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
238,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,797161,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
239,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,797166,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
240,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,799159,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
241,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,799163,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
242,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,801223,0,8,8,0,"(0, 1, 0, 0, 1, 0, 0, 0)"
243,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,801227,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
244,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,803241,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
245,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,803245,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
246,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,805162,0,8,8,0,"(0, 1, 0, 0, 1, 0, 0, 0)"
247,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,805168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
248,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,807160,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
249,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,807164,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
250,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,809160,0,8,8,0,"(0, 1, 0, 0, 1, 0, 0, 0)"
251,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,809164,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
252,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,811162,0,8,8,0,"(0, 0, 255, 0, 0, 0, 255, 255)"
253,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,811166,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
254,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,813163,0,8,8,0,"(0, 1, 255, 0, 1, 0, 255, 255)"
